⚛️华数,#genre#
[TW]TVBS欢乐台,http://198.16.64.10:8278/tvbshuanle_twn/playlist.m3u8?tid=MA9A4111409641114096&ct=19225&tsum=600f3056bba6413dec3155efd19e2d20
[TW]TVB星河,http://198.16.64.10:8278/tvbxinhe_twn/playlist.m3u8?tid=ME2E8352893183528931&ct=19225&tsum=5f852c878e02000708a055c6b08a9405
[TW]三立戏剧台,http://198.16.64.10:8278/sanlixiju_twn/playlist.m3u8?tid=MBDB8405357084053570&ct=19226&tsum=78944c0951d21a699e46fff4318a3799
[TW]东森戏剧,http://198.16.64.10:8278/ettvdrama/playlist.m3u8?tid=ME1E3883142638831426&ct=19225&tsum=12c87a5fab65a0ba071cebce86313f45
[TW]东森新闻,http://198.16.64.10:8278/ettvnews/playlist.m3u8?tid=MAEA2793211727932117&ct=19225&tsum=151345e2ab6bc0c89ac85598f1988cd3
[TW]东森电影,http://198.16.64.10:8278/ettvmovie/playlist.m3u8?tid=MDED1943740419437404&ct=19225&tsum=120834a4218c4b5c3bb19efb8116f859
[TW]东森羊片,http://198.16.64.10:8278/ettvwestern/playlist.m3u8?tid=MC2C7134276471342764&ct=19225&tsum=4889d0c08d077336bd5066b912891aee
[TW]东森财经新闻,http://198.16.64.10:8278/ettvcaijing_twn/playlist.m3u8?tid=MD5D9010164090101640&ct=19225&tsum=cc229773020f89af853b23d81e0e6371
[TW]中天亚洲台,http://198.16.64.10:8278/ctiasia_twn/playlist.m3u8?tid=MC3C8838319088383190&ct=19226&tsum=6eaf7a477dd08b06a5dc54b4c05e52e1
[TW]中天娱乐,http://198.16.64.10:8278/ctient/playlist.m3u8?tid=MDED1780059017800590&ct=19226&tsum=4d05ea700aa8fd436b51ce703680e674
[TW]中天新闻,http://198.16.64.10:8278/ctinews/playlist.m3u8?tid=MA4A6611409066114090&ct=19226&tsum=f0333c4e69a7c5880f766ec9f29ca203
[TW]中天综合,http://198.16.64.10:8278/ctizhonghe/playlist.m3u8?tid=ME3E9861589598615895&ct=19226&tsum=7e6a4896cab50c2c48d7a889c1076ffc
[TW]中视,http://198.16.64.10:8278/zhongshihd_twn/playlist.m3u8?tid=MB8B7313326473133264&ct=19226&tsum=ae7506028e559f3a6e2a3519b2f6a91e
[TW]中视新闻,http://198.16.64.10:8278/zhongshinews_twn/playlist.m3u8?tid=MD8D4836803548368035&ct=19226&tsum=a2f06c15a5e9c4dc67565c2b8598c8da
[TW]亚洲旅游台,http://198.16.64.10:8278/asiatravel_twn/playlist.m3u8?tid=MF2F4967516549675165&ct=19225&tsum=3b56404a8f861c7fef6ac79a798e4a8c
[TW]八大综合台,http://198.16.64.10:8278/badazhonghe/playlist.m3u8?tid=MC7C4692263546922635&ct=19225&tsum=ffdc7a6397b511103e0df0b92e678790
[TW]公視,http://198.16.64.10:8278/ctv_taiwan/playlist.m3u8?tid=MCCC8750228587502285&ct=19225&tsum=aca6268c0dd9f618ed5e944942132557
[TW]动物星球,http://198.16.64.10:8278/animalplanet_twn/playlist.m3u8?tid=ME1E7303496773034967&ct=19225&tsum=07b0edc521a4edcb7a00d7e943b8aa72
[TW]华视,http://198.16.64.10:8278/ctshd_twn/playlist.m3u8?tid=MAFA1309481213094812&ct=19226&tsum=429f7c40691cdcc6c1fb108dbd11e002
[TW]博斯网球,http://198.16.64.10:8278/bositennis_twn/playlist.m3u8?tid=MA9A5922328659223286&ct=19225&tsum=c83f112dbae37be6d20618138fddcf77
[TW]博斯运动二台,http://198.16.64.10:8278/bosisport2_twn/playlist.m3u8?tid=MDBD8051535180515351&ct=19225&tsum=807423eaabbb4cc188843b81db9cd79f
[TW]博斯高球,http://198.16.64.10:8278/bosigolf2_twn/playlist.m3u8?tid=MF5F9848925298489252&ct=19225&tsum=2600464749aadbcd55d1c32ec071e36e
[TW]博斯魅力,http://198.16.64.10:8278/bosisport1_twn/playlist.m3u8?tid=MF6F6900999569009995&ct=19225&tsum=1d6e966a02c88867f2a3234f3a980b7d
[TW]卫视中文台,http://198.16.64.10:8278/weishichinese_twn/playlist.m3u8?tid=MA8A7894022878940228&ct=19226&tsum=c0323ce59263e0096d4181626874e17c
[TW]台视,http://198.16.64.10:8278/ttv_taiwan/playlist.m3u8?tid=MDCD7498841774988417&ct=19226&tsum=205fa69ca9e6c04cfa0ed0b301647d1e
[TW]国家地理,http://198.16.64.10:8278/natgeohd_twn/playlist.m3u8?tid=ME0E9332119893321198&ct=19225&tsum=86a42e161c519916f498348c3c672787
[TW]国家地理野生,http://198.16.64.10:8278/natgeowild_twn/playlist.m3u8?tid=ME7E6122598161225981&ct=19225&tsum=c88897efa30d472128421acf3d4b62c8
[TW]大愛,http://198.16.64.10:8278/daai_twn/playlist.m3u8?tid=MF5F4357730143577301&ct=19225&tsum=10c092424b1c12259444b68ad663c9eb
[TW]好消息2台,http://198.16.64.10:8278/good2_twn/playlist.m3u8?tid=ME9E3966510439665104&ct=19225&tsum=a2788b2ccea04a8a8082d663fb7838e5
[TW]好莱坞电影,http://198.16.64.10:8278/hollywoodmovies_twn/playlist.m3u8?tid=MECE5611281156112811&ct=19225&tsum=ad8884ee16b04f885f24bae98fc5fb9f
[TW]年代新闻,http://198.16.64.10:8278/niandainews_twn/playlist.m3u8?tid=MA6A4647720946477209&ct=19226&tsum=48a66838dbcf633b2fb41307b29ef50a
[TW]探索亚洲,http://198.16.64.10:8278/discoverytwn_twn/playlist.m3u8?tid=MCEC2689621926896219&ct=19225&tsum=1739c52807970a89c1c15d7afea86b26
[TW]探索动力,http://198.16.64.10:8278/discoveryturbo_twn/playlist.m3u8?tid=MD5D5964869459648694&ct=19225&tsum=a21251b62069dff5c52601a3e4bc4a6d
[TW]探索科学,http://198.16.64.10:8278/discoverysc_twn/playlist.m3u8?tid=MA9A4194864841948648&ct=19225&tsum=d87ede28c5152d8a730038fd5fb8207f
[TW]探索频道,http://198.16.64.10:8278/discoveryhd_twn/playlist.m3u8?tid=ME6E2405719624057196&ct=19225&tsum=57a7c421c65e00c1b8f68f67c30141dc
[TW]民视台湾台,http://198.16.64.10:8278/ftvtaiwan_twn/playlist.m3u8?tid=MDFD8196635981966359&ct=19226&tsum=b82639ac8b4590b4206effe348e2f9c2
[TW]民视新闻台,http://198.16.64.10:8278/ftvnew_taiwan/playlist.m3u8?tid=ME4E4172771041727710&ct=19226&tsum=7b91c7af6212419479b392ff575e0689
[TW]爱尔达体育1台,http://198.16.64.10:8278/eltasport_twn/playlist.m3u8?tid=MB5B8133126081331260&ct=19225&tsum=5cb9d121709b107014d31cf856f3572e
[TW]爱尔达体育2台,http://198.16.64.10:8278/eltasport2_twn/playlist.m3u8?tid=MCDC5093685750936857&ct=19225&tsum=592e009b281ea2abc43b21768cb1bec0
[TW]爱尔达影剧台,http://198.16.64.10:8278/eltadrama_twn/playlist.m3u8?tid=MFDF4206608342066083&ct=19225&tsum=c6e03c86e60731f01aef66e1b32dcc84
[TW]爱尔达影剧台,http://198.16.64.10:8278/eltayingju_twn/playlist.m3u8?tid=MFBF4492563944925639&ct=19225&tsum=d4fb09f164ea4850c14546a14d075d04
[TW]纬来体育,http://198.16.64.10:8278/videolandsport/playlist.m3u8?tid=MA6A1192684511926845&ct=19226&tsum=0b7ca9a61e7371df68108a27dc358c68
[TW]美亚电影台,http://198.16.64.10:8278/meiyamovie_twn/playlist.m3u8?tid=MFEF1001328410013284&ct=19226&tsum=9839709ca0f37641c5d1ba962c3bc739
[TW]美食星球,http://198.16.64.10:8278/foodplanet_twn/playlist.m3u8?tid=MCCC8639507586395075&ct=19226&tsum=69f5a90ff21aa5f4f58667bcdd713353
[TW]靖天国际台,http://198.16.64.10:8278/jingtianintl_twn/playlist.m3u8?tid=ME4E7632479576324795&ct=19226&tsum=9922eeed6392b21e1710ba791cc599d6
[TW]靖天卡通台,http://198.16.64.10:8278/jingtiancartoon_twn/playlist.m3u8?tid=MD1D2636832926368329&ct=19226&tsum=22c17cfa6920f0b4a9d45746ac25c547
[TW]龙华偶像,http://198.16.64.10:8278/lunghuaidol_twn/playlist.m3u8?tid=ME6E1618913016189130&ct=19226&tsum=392d7662a2ff7080289fbe9646e8501d
[TW]龙华卡通,http://198.16.64.10:8278/jingtiancartoon_twn/playlist.m3u8?tid=MEEE6701222267012222&ct=19226&tsum=c1da0f03bc493ce969726d15fc9c0286
[TW]龙华戏剧,http://198.16.64.10:8278/lunghuaxiju_twn/playlist.m3u8?tid=MBAB4709384347093843&ct=19226&tsum=a2a7258f8565588e10b8da2f26ba8039
[TW]龙华洋片,http://198.16.64.10:8278/lunghuawestern_twn/playlist.m3u8?tid=MC1C3944472239444722&ct=19226&tsum=99c0c7c82e2fc48b16605865c3eaeb82
[TW]龙华经典,http://198.16.64.10:8278/lunghuajingdian_twn/playlist.m3u8?tid=ME8E7785888977858889&ct=19226&tsum=a7c782372313ea616d8fced1cebdfbab
[TW]龙祥时代,http://198.16.64.10:8278/lungxiangtime_twn/playlist.m3u8?tid=MFFF9299444992994449&ct=19226&tsum=98d6988c4c94e299cb1c151856c909a8
[MY]天映經典,http://198.16.64.10:8278/Celestial2/playlist.m3u8?tid=MD3D1210050512100505&ct=19225&tsum=d40ac484b1a904e59158bd911bbd8b89
[MY]星卫HD电影,http://198.16.64.10:8278/xingwei_movie/playlist.m3u8?tid=MBDB4578128345781283&ct=19225&tsum=f2041ec954c95b4a5fe29d7ccbfe5b60

星辰直播,#genre#
青面修罗,https://m3u8.zhisongip.com:38741/video/a2a99731570679b584b8272cada3143d.m3u8
猎屠,https://m3u8.zhisongip.com:38741/video/7cf9bf5d3a6416fcefd6e269b719f4b0.m3u8
龙岭迷窟,https://m3u8.zhisongip.com:38741/video/5c4a609a73e0e4ac5f7dfe87cac6bbed.m3u8
侏罗纪世界3,https://m3u8.zhisongip.com:38741/video/1ef9bb59428975cff6657c5fca7ecc26.m3u8
奇迹·笨小孩,https://m3u8.zhisongip.com:38741/video/1bedbb80668c08900b095c3851114ed8.m3u8
黑客帝国4,https://m3u8.zhisongip.com:38741/video/6549699b60cbbb397a7bb388c7602321.m3u8
惊声尖叫5,https://m3u8.zhisongip.com:38741/video/51f05115dc56c41e87f5ba5b0c31840c.m3u8
长津湖,https://m3u8.zhisongip.com:38741/video/7614f55717c6ada7f467f9b1e33db86b.m3u8
让子弹飞,https://m3u8.zhisongip.com:38741/video/b6050fae5e52f197fe3f0552e4bdeb7d.m3u8
毒液2,https://m3u8.zhisongip.com:38741/video/50269c0f74939298f07c937712d08422.m3u8
007：无暇赴死,https://m3u8.zhisongip.com:38741/video/10d0ddc1bcce4c0a76509d84760fa664.m3u8
蜘蛛侠：英雄无归,https://m3u8.zhisongip.com:38741/video/98a24feb66be553a9cc12be4331c0421.m3u8
13条命,https://m3u8.zhisongip.com:38741/video/9c7e85322da189ffefa574e2719a558d.m3u8
铁血战士：猎物,https://m3u8.zhisongip.com:38741/video/e71b52697572d073587bb0b30cce50bd.m3u8
神探大战,https://m3u8.zhisongip.com:38741/video/46491b86fe973eddf8106d8be4f6f891.m3u8
奇异博士2,https://m3u8.zhisongip.com:38741/video/3099f403c3231082756f81aa33694921.m3u8
逃狱兄弟3,https://m3u8.zhisongip.com:38741/video/58d86b3fe376edc4c7ee041ff8ae5722.m3u8
冲出地球,https://m3u8.zhisongip.com:38741/video/67c2e0b0cfd204a51abca9db80e376cc.m3u8
外太空的莫扎特,https://m3u8.zhisongip.com:38741/video/6b5c173718354a0b9e959aeb0b470d51.m3u8
分手的决心,https://m3u8.zhisongip.com:38741/video/aa435fccf2fa26c52b8b3e23a1b091c1.m3u8
隐入尘烟,https://m3u8.zhisongip.com:38741/video/dc4fbd1e954be9b5bb88eba9e52c86a9.m3u8
CCTV1,http://60.10.167.88:808/hls/1/index.m3u8
CCTV2,http://60.10.167.88:808/hls/2/index.m3u8
CCTV3,http://60.10.167.88:808/hls/3/index.m3u8
CCTV4,http://60.10.167.88:808/hls/4/index.m3u8
CCTV5,http://60.10.167.88:808/hls/5/index.m3u8
CCTV5+,http://60.10.167.88:808/hls/17/index.m3u8
CCTV6,http://60.10.167.88:808/hls/6/index.m3u8
CCTV7,http://60.10.167.88:808/hls/7/index.m3u8
CCTV8,http://60.10.167.88:808/hls/8/index.m3u8
CCTV9,http://60.10.167.88:808/hls/9/index.m3u8
CCTV1,http://111.20.33.70/PLTV/88888893/224/3221226231/index.m3u8
CCTV1,http://111.20.33.70/PLTV/88888893/224/3221226010/index.m3u8
CCTV3,http://111.20.33.70/PLTV/88888893/224/3221226397/index.m3u8
CCTV3,http://111.20.33.70/PLTV/88888893/224/3221226398/index.m3u8
CCTV5,http://111.20.33.70/PLTV/88888893/224/3221226395/index.m3u8
CCTV5,http://111.20.33.70/PLTV/88888893/224/3221226396/index.m3u8
CCTV6,http://111.20.33.70/PLTV/88888893/224/3221226393/index.m3u8
CCTV6,http://111.20.33.70/PLTV/88888893/224/3221226394/index.m3u8
CCTV6,http://111.20.33.70/PLTV/88888893/224/3221226011/index.m3u8
CCTV7,http://111.20.33.70/PLTV/88888893/224/3221226192/index.m3u8
CCTV8,http://111.20.33.70/PLTV/88888893/224/3221226012/index.m3u8
CCTV8,http://111.20.33.70/PLTV/88888893/224/3221226391/index.m3u8
CCTV8,http://111.20.33.70/PLTV/88888893/224/3221226407/index.m3u8
CCTV10,http://111.20.33.70/PLTV/88888893/224/3221226228/index.m3u8
CCTV10,http://111.20.33.70/PLTV/88888893/224/3221226189/index.m3u8
CCTV11,http://60.10.167.88:808/hls/11/index.m3u8
CCTV12,http://60.10.167.88:808/hls/12/index.m3u8
CCTV13,http://60.10.167.88:808/hls/13/index.m3u8
CCTV14,http://60.10.167.88:808/hls/14/index.m3u8
CCTV15,http://60.10.167.88:808/hls/15/index.m3u8
CGTN,http://60.10.167.88:808/hls/16/index.m3u8
CCTV11,http://111.20.33.70/PLTV/88888893/224/3221226240/index.m3u8
CCTV12,http://111.20.33.70/PLTV/88888893/224/3221226190/index.m3u8
CCTV13,http://111.20.33.70/PLTV/88888893/224/3221226233/index.m3u8
CCTV17,http://111.20.33.70/PLTV/88888893/224/3221226208/index.m3u8
CCTV1,http://111.20.33.70/PLTV/88888893/224/3221226239/index.m3u8
CCTV1,http://111.20.33.70/PLTV/88888893/224/3221226408/index.m3u8
CCTV7,http://111.20.33.70/PLTV/88888893/224/3221226248/index.m3u8
CCTV5+,http://111.20.33.70/PLTV/88888893/224/3221226221/index.m3u8
CCTV4,http://111.20.33.70/PLTV/88888893/224/3221226223/index.m3u8
CCTV2,http://111.20.33.70/PLTV/88888893/224/3221226224/index.m3u8
CETV4,http://111.20.33.70/PLTV/88888893/224/3221226225/index.m3u8
CETV3,http://111.20.33.70/PLTV/88888893/224/3221226226/index.m3u8
CCTV17,http://111.20.33.70/PLTV/88888893/224/3221226198/index.m3u8
CCTV16,http://111.20.33.70/PLTV/88888893/224/3221226921/index.m3u8
CCTV5+,http://111.20.33.70/PLTV/88888893/224/3221226342/index.m3u8
2CCTV1343,http://111.20.33.70/PLTV/88888893/224/3221226343/index.m3u8
3CCTV,http://111.20.33.70/PLTV/88888893/224/3221226344/index.m3u8
CCTV5+,http://111.20.33.70/PLTV/88888893/224/3221226345/index.m3u8
4CCTV,http://111.20.33.70/PLTV/88888893/224/3221226346/index.m3u8
5CCTV,http://111.20.33.70/PLTV/88888893/224/3221226347/index.m3u8
斯洛克,http://111.20.33.70/PLTV/88888893/224/3221226348/index.m3u8
1CCTV1341,http://111.20.33.70/PLTV/88888893/224/3221226341/index.m3u8
电影1,http://111.20.33.70/PLTV/88888893/224/3221226352/index.m3u8
CHC影院,http://111.20.33.70/PLTV/88888893/224/3221226462/index.m3u8
CHC电影,http://111.20.33.70/PLTV/88888893/224/3221226463/index.m3u8
CHC动作,http://111.20.33.70/PLTV/88888893/224/3221226465/index.m3u8
凤凰卫视,http://111.20.33.70/PLTV/88888893/224/3221226546/index.m3u8
凤凰资讯,http://111.20.33.70/PLTV/88888893/224/3221226547/index.m3u8
CCTV1,http://111.20.33.70/PLTV/88888893/224/3221226552/index.m3u8
都市剧场,http://111.20.33.70/PLTV/88888893/224/3221226581/index.m3u8
欢笑剧场,http://111.20.33.70/PLTV/88888893/224/3221226582/index.m3u8
极速汽车,http://111.20.33.70/PLTV/88888893/224/3221226583/index.m3u8
快乐垂钓,http://111.20.33.70/PLTV/88888893/224/3221226805/index.m3u8
茶频道,http://111.20.33.70/PLTV/88888893/224/3221226808/index.m3u8
精彩综艺,http://111.20.33.70/PLTV/88888893/224/3221226009/index.m3u8
CCTV-1综合,http://39.134.115.163:8080/PLTV/88888910/224/3221225618/index.m3u8
CCTV-1综合,http://39.134.115.163:8080/PLTV/88888910/224/3221225918/index.m3u8
CCTV-1综合,http://39.134.115.163:8080/PLTV/88888910/224/3221226221/index.m3u8
CCTV-2财经,http://39.134.115.163:8080/PLTV/88888910/224/3221225619/index.m3u8
CCTV4国际,http://39.135.138.60:18890/PLTV/88888910/224/3221225621/index.m3u8
CCTV15,http://39.135.138.60:18890/PLTV/88888910/224/3221225641/index.m3u8
CCTV13新闻,http://39.135.138.60:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV-16奥林,http://39.134.115.163:8080/PLTV/88888910/224/3221226230/index.m3u8
CCTV-17农业,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8
CCTV1,http://39.135.138.59:18890/PLTV/88888910/224/3221225642/index.m3u8
CCTV1,http://39.135.138.60:18890/PLTV/88888910/224/3221225618/index.m3u8
CCTV-17农业,http://39.134.115.163:8080/PLTV/88888910/224/3221225909/index.m3u8
CCTV2,http://39.135.138.60:18890/PLTV/88888910/224/3221225643/index.m3u8
CCTV3,http://39.135.138.60:18890/PLTV/88888910/224/3221225647/index.m3u8
CCTV3,http://39.135.138.59:18890/PLTV/88888910/224/3221225634/index.m3u8
CCTV6,http://39.135.138.59:18890/PLTV/88888910/224/3221225650/index.m3u8
CCTV2,http://39.135.138.60:18890/PLTV/88888910/224/3221225619/index.m3u8
CCTV7,http://39.135.138.60:18890/PLTV/88888910/224/3221225624/index.m3u8
CCTV7,http://39.135.138.59:18890/PLTV/88888910/224/3221225644/index.m3u8
CCTV8,http://39.135.138.59:18890/PLTV/88888910/224/3221225631/index.m3u8
CCTV8,http://39.135.138.60:18890/PLTV/88888910/224/3221225635/index.m3u8
CCTV9,http://39.135.138.59:18890/PLTV/88888910/224/3221225626/index.m3u8
CCTV6,http://39.135.138.59:18890/PLTV/88888910/224/3221225632/index.m3u8
CCTV10,http://39.135.138.59:18890/PLTV/88888910/224/3221225627/index.m3u8
CCTV10,http://39.135.138.60:18890/PLTV/88888910/224/3221225636/index.m3u8
CCTV9,http://39.135.138.60:18890/PLTV/88888910/224/3221225646/index.m3u8
CCTV11,http://39.135.138.59:18890/PLTV/88888910/224/3221225628/index.m3u8
CCTV12,http://39.135.138.59:18890/PLTV/88888910/224/3221225629/index.m3u8
CCTV14,http://39.135.138.60:18890/PLTV/88888910/224/3221225639/index.m3u8
CCTV14,http://39.135.138.59:18890/PLTV/88888910/224/3221225640/index.m3u8
CCTV12,http://39.135.138.60:18890/PLTV/88888910/224/3221225637/index.m3u8
CCTV17,http://39.135.138.59:18890/PLTV/88888910/224/3221225908/index.m3u8
CCTV13,http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8
CNC中文,http://39.135.138.59:18890/PLTV/88888910/224/3221225694/index.m3u8
CGTN纪录,http://39.135.138.58:18890/PLTV/88888888/224/3221225645/index.m3u8
CNC英文,http://39.135.138.59:18890/PLTV/88888910/224/3221225693/index.m3u8
新华中文,http://39.135.138.58:18890/PLTV/88888888/224/3221225694/index.m3u8
新华英语,http://39.135.138.58:18890/PLTV/88888888/224/3221225693/index.m3u8
CHC家庭影院,http://111.20.33.93/TVOD/88888893/224/3221226462/index.m3u8
CHC动作电影,http://111.20.33.93/TVOD/88888893/224/3221226465/index.m3u8
深圳卫视,http://60.10.167.88:808/hls/23/index.m3u8
黑龙江卫视,http://60.10.167.88:808/hls/27/index.m3u8
上海卫视,http://60.10.167.88:808/hls/32/index.m3u8
山东卫视,http://60.10.167.88:808/hls/24/index.m3u8
四川卫士,http://60.10.167.88:808/hls/31/index.m3u8
湖南卫视,http://60.10.167.88:808/hls/19/index.m3u8
浙江卫视,http://60.10.167.88:808/hls/26/index.m3u8
江苏卫视,http://60.10.167.88:808/hls/20/index.m3u8
河北卫视,http://60.10.167.88:808/hls/18/index.m3u8
安徽卫视,http://60.10.167.88:808/hls/29/index.m3u8
湖北卫视,http://60.10.167.88:808/hls/30/index.m3u8
天津卫视,http://60.10.167.88:808/hls/22/index.m3u8
重庆卫视,http://60.10.167.88:808/hls/33/index.m3u8
广东卫视,http://60.10.167.88:808/hls/25/index.m3u8
青海卫视,http://60.10.167.88:808/hls/40/index.m3u8
广西卫视,http://60.10.167.88:808/hls/35/index.m3u8
陕西卫视,http://60.10.167.88:808/hls/37/index.m3u8
吉林卫视,http://60.10.167.88:808/hls/36/index.m3u8
山西卫视,http://60.10.167.88:808/hls/38/index.m3u8
内蒙古卫视,http://60.10.167.88:808/hls/39/index.m3u8
东南卫视,http://60.10.167.88:808/hls/34/index.m3u8
贵州卫视,http://60.10.167.88:808/hls/49/index.m3u8
甘肃卫视,http://60.10.167.88:808/hls/44/index.m3u8
新疆卫视,http://60.10.167.88:808/hls/43/index.m3u8
海南卫视,http://60.10.167.88:808/hls/45/index.m3u8
云南卫视,http://60.10.167.88:808/hls/47/index.m3u8
宁夏卫视,http://60.10.167.88:808/hls/41/index.m3u8
西藏卫视,http://60.10.167.88:808/hls/42/index.m3u8
嘉佳卡通,http://111.20.33.70/PLTV/88888893/224/3221226227/index.m3u8
黑龙江卫视,http://111.20.33.70/PLTV/88888893/224/3221226215/index.m3u8
辽宁卫视,http://111.20.33.70/PLTV/88888893/224/3221226210/index.m3u8
延边卫视,http://111.20.33.70/PLTV/88888893/224/3221226220/index.m3u8
北京卫视,http://111.20.33.70/PLTV/88888893/224/3221226222/index.m3u8
天津卫视,http://111.20.33.70/PLTV/88888893/224/3221226204/index.m3u8
安徽卫视,http://111.20.33.70/PLTV/88888893/224/3221226203/index.m3u8
安徽卫视,http://111.20.33.70/PLTV/88888893/224/3221226196/index.m3u8
山东卫视,http://111.20.33.70/PLTV/88888893/224/3221226209/index.m3u8
山东教育卫视,http://111.20.33.70/PLTV/88888893/224/3221226238/index.m3u8
陕西卫视http://111.20.33.70/PLTV/88888893/224/32212263,http://111.20.33.70/PLTV/88888893/224/3221225821/index.m3u8
陕西卫视,http://111.20.33.70/PLTV/88888893/224/3221226246/index.m3u8
西藏卫视,http://111.20.33.70/PLTV/88888893/224/3221226212/index.m3u8
重庆卫视,http://111.20.33.70/PLTV/88888893/224/3221226202/index.m3u8
浙江卫视,http://111.20.33.70/PLTV/88888893/224/3221226199/index.m3u8
东方卫视,http://111.20.33.70/PLTV/88888893/224/3221226217/index.m3u8
厦门卫视,http://111.20.33.70/PLTV/88888893/224/3221226219/index.m3u8
冬奥纪实,http://111.20.33.70/PLTV/88888893/224/3221226232/index.m3u8
湖北卫视,http://111.20.33.70/PLTV/88888893/224/3221226194/index.m3u8
